risk,risk_name,week,indicator,weight,value,composite_warning,warning_state
R3,Cost-reduction & sustainability (upside),16,otdpi,0.2,0.4819,0.5741,1
R3,Cost-reduction & sustainability (upside),17,otdpi,0.2,0.4744,0.3766,0
R3,Cost-reduction & sustainability (upside),18,otdpi,0.2,0.4781,0.5889,1
R3,Cost-reduction & sustainability (upside),19,otdpi,0.2,0.4329,0.3902,0
R3,Cost-reduction & sustainability (upside),20,otdpi,0.2,0.4441,0.3597,0
R3,Cost-reduction & sustainability (upside),21,otdpi,0.2,0.4673,0.3976,0
R3,Cost-reduction & sustainability (upside),22,otdpi,0.2,0.4815,0.4048,0
R3,Cost-reduction & sustainability (upside),23,otdpi,0.2,0.4303,0.3665,0
R3,Cost-reduction & sustainability (upside),24,otdpi,0.2,0.4609,0.3928,0
R3,Cost-reduction & sustainability (upside),25,otdpi,0.2,0.4706,0.3647,0
R3,Cost-reduction & sustainability (upside),26,otdpi,0.2,0.4318,0.5755,1
R3,Cost-reduction & sustainability (upside),27,otdpi,0.2,0.4541,0.3692,0
R3,Cost-reduction & sustainability (upside),28,otdpi,0.2,0.4837,0.5715,1
R3,Cost-reduction & sustainability (upside),29,otdpi,0.2,0.4703,0.585,1
R3,Cost-reduction & sustainability (upside),30,otdpi,0.2,0.4443,0.4097,0
R3,Cost-reduction & sustainability (upside),31,otdpi,0.2,0.4812,0.394,0
R3,Cost-reduction & sustainability (upside),32,otdpi,0.2,0.4509,0.3813,0
R3,Cost-reduction & sustainability (upside),33,otdpi,0.2,0.4812,0.411,0
R3,Cost-reduction & sustainability (upside),34,otdpi,0.2,0.4479,0.4049,0
R3,Cost-reduction & sustainability (upside),35,otdpi,0.2,0.4654,0.4126,0
R3,Cost-reduction & sustainability (upside),36,otdpi,0.2,0.4538,0.5684,1
R3,Cost-reduction & sustainability (upside),37,otdpi,0.2,0.4465,0.563,1
R3,Cost-reduction & sustainability (upside),38,otdpi,0.2,0.4832,0.3744,0
R3,Cost-reduction & sustainability (upside),39,otdpi,0.2,0.4413,0.5558,1
R3,Cost-reduction & sustainability (upside),40,otdpi,0.2,0.4351,0.3671,0
R3,Cost-reduction & sustainability (upside),41,otdpi,0.2,0.4505,0.3797,0
R3,Cost-reduction & sustainability (upside),42,otdpi,0.2,0.4731,0.3804,0
R3,Cost-reduction & sustainability (upside),43,otdpi,0.2,0.4784,0.3724,0
R3,Cost-reduction & sustainability (upside),44,otdpi,0.2,0.4899,0.3993,0
R3,Cost-reduction & sustainability (upside),45,otdpi,0.2,0.4478,0.3856,0
R3,Cost-reduction & sustainability (upside),46,otdpi,0.2,0.4545,0.3868,0
R3,Cost-reduction & sustainability (upside),47,otdpi,0.2,0.4382,0.3746,0
R3,Cost-reduction & sustainability (upside),48,otdpi,0.2,0.4645,0.5532,1
R3,Cost-reduction & sustainability (upside),49,otdpi,0.2,0.4899,0.4089,0
R3,Cost-reduction & sustainability (upside),50,otdpi,0.2,0.4721,0.5716,1
R3,Cost-reduction & sustainability (upside),51,otdpi,0.2,0.4657,0.5526,1
R3,Cost-reduction & sustainability (upside),52,otdpi,0.2,0.4535,0.5883,1
R3,Cost-reduction & sustainability (upside),53,otdpi,0.2,0.4849,0.403,0
R3,Cost-reduction & sustainability (upside),54,otdpi,0.2,0.4598,0.3769,0
R3,Cost-reduction & sustainability (upside),55,otdpi,0.2,0.4381,0.3855,0
R3,Cost-reduction & sustainability (upside),56,otdpi,0.2,0.4519,0.3925,0
R3,Cost-reduction & sustainability (upside),57,otdpi,0.2,0.434,0.3622,0
R3,Cost-reduction & sustainability (upside),58,otdpi,0.2,0.4421,0.4,0
R3,Cost-reduction & sustainability (upside),59,otdpi,0.2,0.4311,0.587,1
R3,Cost-reduction & sustainability (upside),60,otdpi,0.2,0.4572,0.5948,1
R3,Cost-reduction & sustainability (upside),61,otdpi,0.2,0.4681,0.3795,0
R3,Cost-reduction & sustainability (upside),62,otdpi,0.2,0.4506,0.3695,0
R3,Cost-reduction & sustainability (upside),63,otdpi,0.2,0.4552,0.3691,0
R3,Cost-reduction & sustainability (upside),64,otdpi,0.2,0.4876,0.3745,0
R3,Cost-reduction & sustainability (upside),65,otdpi,0.2,0.4751,0.401,0
R3,Cost-reduction & sustainability (upside),66,otdpi,0.2,0.4625,0.3868,0
R3,Cost-reduction & sustainability (upside),67,otdpi,0.2,0.4471,0.3614,0
R3,Cost-reduction & sustainability (upside),68,otdpi,0.2,0.4838,0.3934,0
R3,Cost-reduction & sustainability (upside),69,otdpi,0.2,0.4441,0.5618,1
R3,Cost-reduction & sustainability (upside),70,otdpi,0.2,0.4495,0.3983,0
R3,Cost-reduction & sustainability (upside),71,otdpi,0.2,0.4845,0.5524,1
R3,Cost-reduction & sustainability (upside),72,otdpi,0.2,0.4618,0.3872,0
R3,Cost-reduction & sustainability (upside),73,otdpi,0.2,0.4745,0.3942,0
R3,Cost-reduction & sustainability (upside),74,otdpi,0.2,0.4654,0.5674,1
R3,Cost-reduction & sustainability (upside),75,otdpi,0.2,0.4692,0.5698,1
R3,Cost-reduction & sustainability (upside),76,otdpi,0.2,0.448,0.5813,1
R3,Cost-reduction & sustainability (upside),77,otdpi,0.2,0.4445,0.5817,1
R3,Cost-reduction & sustainability (upside),78,otdpi,0.2,0.4493,0.4001,0
R3,Cost-reduction & sustainability (upside),79,otdpi,0.2,0.4393,0.3816,0
R3,Cost-reduction & sustainability (upside),80,otdpi,0.2,0.4825,0.3582,0
R3,Cost-reduction & sustainability (upside),81,otdpi,0.2,0.447,0.3926,0
R3,Cost-reduction & sustainability (upside),82,otdpi,0.2,0.4637,0.393,0
R3,Cost-reduction & sustainability (upside),83,otdpi,0.2,0.4775,0.3634,0
R3,Cost-reduction & sustainability (upside),84,otdpi,0.2,0.477,0.557,1
R3,Cost-reduction & sustainability (upside),85,otdpi,0.2,0.4563,0.5746,1
R3,Cost-reduction & sustainability (upside),86,otdpi,0.2,0.4586,0.5985,1
R3,Cost-reduction & sustainability (upside),87,otdpi,0.2,0.4897,0.3787,0
R3,Cost-reduction & sustainability (upside),88,otdpi,0.2,0.4705,0.378,0
R3,Cost-reduction & sustainability (upside),89,otdpi,0.2,0.4789,0.5739,1
R3,Cost-reduction & sustainability (upside),90,otdpi,0.2,0.4842,0.4054,0
R3,Cost-reduction & sustainability (upside),91,otdpi,0.2,0.4773,0.5863,1
R3,Cost-reduction & sustainability (upside),92,otdpi,0.2,0.4411,0.3548,0
R3,Cost-reduction & sustainability (upside),93,otdpi,0.2,0.4637,0.4024,0
R3,Cost-reduction & sustainability (upside),94,otdpi,0.2,0.4361,0.3894,0
R3,Cost-reduction & sustainability (upside),95,otdpi,0.2,0.4692,0.3838,0
R3,Cost-reduction & sustainability (upside),96,otdpi,0.2,0.4873,0.4116,0
R3,Cost-reduction & sustainability (upside),97,otdpi,0.2,0.4608,0.3656,0
R3,Cost-reduction & sustainability (upside),98,otdpi,0.2,0.456,0.5678,1
R3,Cost-reduction & sustainability (upside),99,otdpi,0.2,0.4322,0.5675,1
R3,Cost-reduction & sustainability (upside),100,otdpi,0.2,0.4876,0.3856,0
R3,Cost-reduction & sustainability (upside),101,otdpi,0.2,0.4362,0.3532,0
R3,Cost-reduction & sustainability (upside),102,otdpi,0.2,0.4325,0.3987,0
R3,Cost-reduction & sustainability (upside),103,otdpi,0.2,0.4448,0.5568,1
R3,Cost-reduction & sustainability (upside),104,otdpi,0.2,0.4339,0.3723,0
R3,Cost-reduction & sustainability (upside),105,otdpi,0.2,0.4573,0.361,0
R3,Cost-reduction & sustainability (upside),106,otdpi,0.2,0.461,0.4019,0
R3,Cost-reduction & sustainability (upside),107,otdpi,0.2,0.4488,0.3727,0
R3,Cost-reduction & sustainability (upside),108,otdpi,0.2,0.4331,0.5539,1
R3,Cost-reduction & sustainability (upside),109,otdpi,0.2,0.4367,0.5919,1
R3,Cost-reduction & sustainability (upside),110,otdpi,0.2,0.4531,0.3617,0
R3,Cost-reduction & sustainability (upside),111,otdpi,0.2,0.4336,0.3595,0
R3,Cost-reduction & sustainability (upside),112,otdpi,0.2,0.4719,0.5655,1
R3,Cost-reduction & sustainability (upside),113,otdpi,0.2,0.4424,0.3819,0
R3,Cost-reduction & sustainability (upside),114,otdpi,0.2,0.4481,0.3923,0
R3,Cost-reduction & sustainability (upside),115,otdpi,0.2,0.4536,0.551,1
R3,Cost-reduction & sustainability (upside),116,otdpi,0.2,0.455,0.4,0
R3,Cost-reduction & sustainability (upside),117,otdpi,0.2,0.4301,0.3624,0
R3,Cost-reduction & sustainability (upside),118,otdpi,0.2,0.4367,0.3934,0
R3,Cost-reduction & sustainability (upside),119,otdpi,0.2,0.4818,0.3977,0
R3,Cost-reduction & sustainability (upside),120,otdpi,0.2,0.4301,0.3865,0
R3,Cost-reduction & sustainability (upside),121,otdpi,0.2,0.4605,0.3848,0
R3,Cost-reduction & sustainability (upside),122,otdpi,0.2,0.4594,0.3857,0
R3,Cost-reduction & sustainability (upside),123,otdpi,0.2,0.45,0.5923,1
R3,Cost-reduction & sustainability (upside),124,otdpi,0.2,0.4559,0.3654,0
R3,Cost-reduction & sustainability (upside),125,otdpi,0.2,0.4768,0.5619,1
R3,Cost-reduction & sustainability (upside),126,otdpi,0.2,0.4805,0.3906,0
R3,Cost-reduction & sustainability (upside),127,otdpi,0.2,0.4456,0.38,0
R3,Cost-reduction & sustainability (upside),128,otdpi,0.2,0.4493,0.5553,1
R3,Cost-reduction & sustainability (upside),129,otdpi,0.2,0.4445,0.577,1
R3,Cost-reduction & sustainability (upside),130,otdpi,0.2,0.4588,0.3664,0
R3,Cost-reduction & sustainability (upside),131,otdpi,0.2,0.471,0.5754,1
R3,Cost-reduction & sustainability (upside),132,otdpi,0.2,0.4437,0.3702,0
R3,Cost-reduction & sustainability (upside),133,otdpi,0.2,0.4498,0.3721,0
R3,Cost-reduction & sustainability (upside),134,otdpi,0.2,0.4858,0.4088,0
R3,Cost-reduction & sustainability (upside),135,otdpi,0.2,0.4329,0.4151,0
R3,Cost-reduction & sustainability (upside),136,otdpi,0.2,0.4576,0.5682,1
R3,Cost-reduction & sustainability (upside),137,otdpi,0.2,0.4727,0.37,0
R3,Cost-reduction & sustainability (upside),138,otdpi,0.2,0.439,0.3876,0
R3,Cost-reduction & sustainability (upside),139,otdpi,0.2,0.4328,0.3612,0
R3,Cost-reduction & sustainability (upside),140,otdpi,0.2,0.4383,0.576,1
R3,Cost-reduction & sustainability (upside),141,otdpi,0.2,0.4851,0.4,0
R3,Cost-reduction & sustainability (upside),142,otdpi,0.2,0.4306,0.3619,0
R3,Cost-reduction & sustainability (upside),143,otdpi,0.2,0.4413,0.3607,0
R3,Cost-reduction & sustainability (upside),144,otdpi,0.2,0.4319,0.3651,0
R3,Cost-reduction & sustainability (upside),145,otdpi,0.2,0.4366,0.4101,0
R3,Cost-reduction & sustainability (upside),146,otdpi,0.2,0.4672,0.5731,1
R3,Cost-reduction & sustainability (upside),147,otdpi,0.2,0.4445,0.3855,0
R3,Cost-reduction & sustainability (upside),148,otdpi,0.2,0.4642,0.3989,0
R3,Cost-reduction & sustainability (upside),149,otdpi,0.2,0.4654,0.394,0
R3,Cost-reduction & sustainability (upside),150,otdpi,0.2,0.481,0.5763,1
R3,Cost-reduction & sustainability (upside),151,otdpi,0.2,0.4303,0.388,0
R3,Cost-reduction & sustainability (upside),152,otdpi,0.2,0.4812,0.3646,0
R3,Cost-reduction & sustainability (upside),153,otdpi,0.2,0.4671,0.5741,1
R3,Cost-reduction & sustainability (upside),154,otdpi,0.2,0.4398,0.3905,0
R3,Cost-reduction & sustainability (upside),155,otdpi,0.2,0.4764,0.5916,1
R3,Cost-reduction & sustainability (upside),156,otdpi,0.2,0.4813,0.4053,0
R3,Cost-reduction & sustainability (upside),1,pilot_on_target,0.15,0.4453,0.3642,0
R3,Cost-reduction & sustainability (upside),2,pilot_on_target,0.15,0.4851,0.3788,0
R3,Cost-reduction & sustainability (upside),3,pilot_on_target,0.15,0.4573,0.3766,0
R3,Cost-reduction & sustainability (upside),4,pilot_on_target,0.15,0.4662,0.3692,0
R3,Cost-reduction & sustainability (upside),5,pilot_on_target,0.15,0.4891,0.5572,1
R3,Cost-reduction & sustainability (upside),6,pilot_on_target,0.15,0.4517,0.3854,0
R3,Cost-reduction & sustainability (upside),7,pilot_on_target,0.15,0.4788,0.3749,0
R3,Cost-reduction & sustainability (upside),8,pilot_on_target,0.15,0.4491,0.4025,0
R3,Cost-reduction & sustainability (upside),9,pilot_on_target,0.15,0.478,0.5723,1
R3,Cost-reduction & sustainability (upside),10,pilot_on_target,0.15,0.466,0.3836,0
R3,Cost-reduction & sustainability (upside),11,pilot_on_target,0.15,0.443,0.3692,0
R3,Cost-reduction & sustainability (upside),12,pilot_on_target,0.15,0.4548,0.3767,0
R3,Cost-reduction & sustainability (upside),13,pilot_on_target,0.15,0.4491,0.3982,0
R3,Cost-reduction & sustainability (upside),14,pilot_on_target,0.15,0.4347,0.3821,0
R3,Cost-reduction & sustainability (upside),15,pilot_on_target,0.15,0.4318,0.3989,0
R3,Cost-reduction & sustainability (upside),16,pilot_on_target,0.15,0.4508,0.5741,1
R3,Cost-reduction & sustainability (upside),17,pilot_on_target,0.15,0.4311,0.3766,0
R3,Cost-reduction & sustainability (upside),18,pilot_on_target,0.15,0.4399,0.5889,1
R3,Cost-reduction & sustainability (upside),19,pilot_on_target,0.15,0.4735,0.3902,0
R3,Cost-reduction & sustainability (upside),20,pilot_on_target,0.15,0.4725,0.3597,0
R3,Cost-reduction & sustainability (upside),21,pilot_on_target,0.15,0.4743,0.3976,0
R3,Cost-reduction & sustainability (upside),22,pilot_on_target,0.15,0.449,0.4048,0
R3,Cost-reduction & sustainability (upside),23,pilot_on_target,0.15,0.4834,0.3665,0
R3,Cost-reduction & sustainability (upside),24,pilot_on_target,0.15,0.4656,0.3928,0
R3,Cost-reduction & sustainability (upside),25,pilot_on_target,0.15,0.4376,0.3647,0
R3,Cost-reduction & sustainability (upside),26,pilot_on_target,0.15,0.4386,0.5755,1
R3,Cost-reduction & sustainability (upside),27,pilot_on_target,0.15,0.4716,0.3692,0
R3,Cost-reduction & sustainability (upside),28,pilot_on_target,0.15,0.4404,0.5715,1
R3,Cost-reduction & sustainability (upside),29,pilot_on_target,0.15,0.4604,0.585,1
R3,Cost-reduction & sustainability (upside),30,pilot_on_target,0.15,0.4895,0.4097,0
R3,Cost-reduction & sustainability (upside),31,pilot_on_target,0.15,0.4302,0.394,0
R3,Cost-reduction & sustainability (upside),32,pilot_on_target,0.15,0.431,0.3813,0
R3,Cost-reduction & sustainability (upside),33,pilot_on_target,0.15,0.4896,0.411,0
R3,Cost-reduction & sustainability (upside),34,pilot_on_target,0.15,0.4651,0.4049,0
R3,Cost-reduction & sustainability (upside),35,pilot_on_target,0.15,0.4376,0.4126,0
R3,Cost-reduction & sustainability (upside),36,pilot_on_target,0.15,0.4838,0.5684,1
R3,Cost-reduction & sustainability (upside),37,pilot_on_target,0.15,0.4828,0.563,1
R3,Cost-reduction & sustainability (upside),38,pilot_on_target,0.15,0.4622,0.3744,0
R3,Cost-reduction & sustainability (upside),39,pilot_on_target,0.15,0.4673,0.5558,1
R3,Cost-reduction & sustainability (upside),40,pilot_on_target,0.15,0.4464,0.3671,0
R3,Cost-reduction & sustainability (upside),41,pilot_on_target,0.15,0.433,0.3797,0
R3,Cost-reduction & sustainability (upside),42,pilot_on_target,0.15,0.4657,0.3804,0
R3,Cost-reduction & sustainability (upside),43,pilot_on_target,0.15,0.4477,0.3724,0
R3,Cost-reduction & sustainability (upside),44,pilot_on_target,0.15,0.4698,0.3993,0
R3,Cost-reduction & sustainability (upside),45,pilot_on_target,0.15,0.4802,0.3856,0
R3,Cost-reduction & sustainability (upside),46,pilot_on_target,0.15,0.4311,0.3868,0
R3,Cost-reduction & sustainability (upside),47,pilot_on_target,0.15,0.4657,0.3746,0
R3,Cost-reduction & sustainability (upside),48,pilot_on_target,0.15,0.4439,0.5532,1
R3,Cost-reduction & sustainability (upside),49,pilot_on_target,0.15,0.4824,0.4089,0
R3,Cost-reduction & sustainability (upside),50,pilot_on_target,0.15,0.4452,0.5716,1
R3,Cost-reduction & sustainability (upside),51,pilot_on_target,0.15,0.4666,0.5526,1
R3,Cost-reduction & sustainability (upside),52,pilot_on_target,0.15,0.4632,0.5883,1
R3,Cost-reduction & sustainability (upside),53,pilot_on_target,0.15,0.4538,0.403,0
R3,Cost-reduction & sustainability (upside),54,pilot_on_target,0.15,0.4707,0.3769,0
R3,Cost-reduction & sustainability (upside),55,pilot_on_target,0.15,0.4735,0.3855,0
R3,Cost-reduction & sustainability (upside),56,pilot_on_target,0.15,0.464,0.3925,0
R3,Cost-reduction & sustainability (upside),57,pilot_on_target,0.15,0.4755,0.3622,0
R3,Cost-reduction & sustainability (upside),58,pilot_on_target,0.15,0.489,0.4,0
R3,Cost-reduction & sustainability (upside),59,pilot_on_target,0.15,0.4552,0.587,1
R3,Cost-reduction & sustainability (upside),60,pilot_on_target,0.15,0.4609,0.5948,1
R3,Cost-reduction & sustainability (upside),61,pilot_on_target,0.15,0.4307,0.3795,0
R3,Cost-reduction & sustainability (upside),62,pilot_on_target,0.15,0.4778,0.3695,0
R3,Cost-reduction & sustainability (upside),63,pilot_on_target,0.15,0.4612,0.3691,0
R3,Cost-reduction & sustainability (upside),64,pilot_on_target,0.15,0.4545,0.3745,0
R3,Cost-reduction & sustainability (upside),65,pilot_on_target,0.15,0.4356,0.401,0
R3,Cost-reduction & sustainability (upside),66,pilot_on_target,0.15,0.4834,0.3868,0
R3,Cost-reduction & sustainability (upside),67,pilot_on_target,0.15,0.4537,0.3614,0
R3,Cost-reduction & sustainability (upside),68,pilot_on_target,0.15,0.471,0.3934,0
R3,Cost-reduction & sustainability (upside),69,pilot_on_target,0.15,0.439,0.5618,1
R3,Cost-reduction & sustainability (upside),70,pilot_on_target,0.15,0.4877,0.3983,0
R3,Cost-reduction & sustainability (upside),71,pilot_on_target,0.15,0.4407,0.5524,1
R3,Cost-reduction & sustainability (upside),72,pilot_on_target,0.15,0.442,0.3872,0
R3,Cost-reduction & sustainability (upside),73,pilot_on_target,0.15,0.4815,0.3942,0
R3,Cost-reduction & sustainability (upside),74,pilot_on_target,0.15,0.4848,0.5674,1
R3,Cost-reduction & sustainability (upside),75,pilot_on_target,0.15,0.4427,0.5698,1
R3,Cost-reduction & sustainability (upside),76,pilot_on_target,0.15,0.4582,0.5813,1
R3,Cost-reduction & sustainability (upside),77,pilot_on_target,0.15,0.474,0.5817,1
R3,Cost-reduction & sustainability (upside),78,pilot_on_target,0.15,0.4827,0.4001,0
R3,Cost-reduction & sustainability (upside),79,pilot_on_target,0.15,0.4527,0.3816,0
R3,Cost-reduction & sustainability (upside),80,pilot_on_target,0.15,0.461,0.3582,0
R3,Cost-reduction & sustainability (upside),81,pilot_on_target,0.15,0.4745,0.3926,0
R3,Cost-reduction & sustainability (upside),82,pilot_on_target,0.15,0.4739,0.393,0
R3,Cost-reduction & sustainability (upside),83,pilot_on_target,0.15,0.477,0.3634,0
R3,Cost-reduction & sustainability (upside),84,pilot_on_target,0.15,0.4642,0.557,1
R3,Cost-reduction & sustainability (upside),85,pilot_on_target,0.15,0.4363,0.5746,1
R3,Cost-reduction & sustainability (upside),86,pilot_on_target,0.15,0.4842,0.5985,1
R3,Cost-reduction & sustainability (upside),87,pilot_on_target,0.15,0.4819,0.3787,0
R3,Cost-reduction & sustainability (upside),88,pilot_on_target,0.15,0.4779,0.378,0
R3,Cost-reduction & sustainability (upside),89,pilot_on_target,0.15,0.436,0.5739,1
R3,Cost-reduction & sustainability (upside),90,pilot_on_target,0.15,0.4423,0.4054,0
R3,Cost-reduction & sustainability (upside),91,pilot_on_target,0.15,0.4746,0.5863,1
R3,Cost-reduction & sustainability (upside),92,pilot_on_target,0.15,0.4314,0.3548,0
R3,Cost-reduction & sustainability (upside),93,pilot_on_target,0.15,0.4888,0.4024,0
R3,Cost-reduction & sustainability (upside),94,pilot_on_target,0.15,0.4526,0.3894,0
R3,Cost-reduction & sustainability (upside),95,pilot_on_target,0.15,0.4732,0.3838,0
R3,Cost-reduction & sustainability (upside),96,pilot_on_target,0.15,0.4833,0.4116,0
R3,Cost-reduction & sustainability (upside),97,pilot_on_target,0.15,0.4537,0.3656,0
R3,Cost-reduction & sustainability (upside),98,pilot_on_target,0.15,0.4491,0.5678,1
R3,Cost-reduction & sustainability (upside),99,pilot_on_target,0.15,0.4665,0.5675,1
R3,Cost-reduction & sustainability (upside),100,pilot_on_target,0.15,0.4649,0.3856,0
R3,Cost-reduction & sustainability (upside),101,pilot_on_target,0.15,0.4545,0.3532,0
R3,Cost-reduction & sustainability (upside),102,pilot_on_target,0.15,0.4661,0.3987,0
R3,Cost-reduction & sustainability (upside),103,pilot_on_target,0.15,0.4861,0.5568,1
R3,Cost-reduction & sustainability (upside),104,pilot_on_target,0.15,0.4581,0.3723,0
R3,Cost-reduction & sustainability (upside),105,pilot_on_target,0.15,0.4418,0.361,0
R3,Cost-reduction & sustainability (upside),106,pilot_on_target,0.15,0.4526,0.4019,0
R3,Cost-reduction & sustainability (upside),107,pilot_on_target,0.15,0.4536,0.3727,0
R3,Cost-reduction & sustainability (upside),108,pilot_on_target,0.15,0.4379,0.5539,1
R3,Cost-reduction & sustainability (upside),109,pilot_on_target,0.15,0.4398,0.5919,1
R3,Cost-reduction & sustainability (upside),110,pilot_on_target,0.15,0.4711,0.3617,0
R3,Cost-reduction & sustainability (upside),111,pilot_on_target,0.15,0.4504,0.3595,0
R3,Cost-reduction & sustainability (upside),112,pilot_on_target,0.15,0.4873,0.5655,1
R3,Cost-reduction & sustainability (upside),113,pilot_on_target,0.15,0.4446,0.3819,0
R3,Cost-reduction & sustainability (upside),114,pilot_on_target,0.15,0.4359,0.3923,0
R3,Cost-reduction & sustainability (upside),115,pilot_on_target,0.15,0.4752,0.551,1
R3,Cost-reduction & sustainability (upside),116,pilot_on_target,0.15,0.4829,0.4,0
R3,Cost-reduction & sustainability (upside),117,pilot_on_target,0.15,0.4467,0.3624,0
R3,Cost-reduction & sustainability (upside),118,pilot_on_target,0.15,0.4421,0.3934,0
R3,Cost-reduction & sustainability (upside),119,pilot_on_target,0.15,0.4411,0.3977,0
R3,Cost-reduction & sustainability (upside),120,pilot_on_target,0.15,0.4613,0.3865,0
R3,Cost-reduction & sustainability (upside),121,pilot_on_target,0.15,0.4581,0.3848,0
R3,Cost-reduction & sustainability (upside),122,pilot_on_target,0.15,0.4456,0.3857,0
R3,Cost-reduction & sustainability (upside),123,pilot_on_target,0.15,0.4327,0.5923,1
R3,Cost-reduction & sustainability (upside),124,pilot_on_target,0.15,0.4589,0.3654,0
R3,Cost-reduction & sustainability (upside),125,pilot_on_target,0.15,0.4876,0.5619,1
R3,Cost-reduction & sustainability (upside),126,pilot_on_target,0.15,0.4692,0.3906,0
R3,Cost-reduction & sustainability (upside),127,pilot_on_target,0.15,0.4597,0.38,0
R3,Cost-reduction & sustainability (upside),128,pilot_on_target,0.15,0.4366,0.5553,1
R3,Cost-reduction & sustainability (upside),129,pilot_on_target,0.15,0.4451,0.577,1
R3,Cost-reduction & sustainability (upside),130,pilot_on_target,0.15,0.4477,0.3664,0
R3,Cost-reduction & sustainability (upside),131,pilot_on_target,0.15,0.4759,0.5754,1
R3,Cost-reduction & sustainability (upside),132,pilot_on_target,0.15,0.4826,0.3702,0
R3,Cost-reduction & sustainability (upside),133,pilot_on_target,0.15,0.4841,0.3721,0
R3,Cost-reduction & sustainability (upside),134,pilot_on_target,0.15,0.4891,0.4088,0
R3,Cost-reduction & sustainability (upside),135,pilot_on_target,0.15,0.4889,0.4151,0
R3,Cost-reduction & sustainability (upside),136,pilot_on_target,0.15,0.4872,0.5682,1
R3,Cost-reduction & sustainability (upside),137,pilot_on_target,0.15,0.4343,0.37,0
R3,Cost-reduction & sustainability (upside),138,pilot_on_target,0.15,0.4383,0.3876,0
R3,Cost-reduction & sustainability (upside),139,pilot_on_target,0.15,0.4483,0.3612,0
R3,Cost-reduction & sustainability (upside),140,pilot_on_target,0.15,0.4632,0.576,1
R3,Cost-reduction & sustainability (upside),141,pilot_on_target,0.15,0.4358,0.4,0
R3,Cost-reduction & sustainability (upside),142,pilot_on_target,0.15,0.4807,0.3619,0
R3,Cost-reduction & sustainability (upside),143,pilot_on_target,0.15,0.467,0.3607,0
R3,Cost-reduction & sustainability (upside),144,pilot_on_target,0.15,0.4625,0.3651,0
R3,Cost-reduction & sustainability (upside),145,pilot_on_target,0.15,0.4399,0.4101,0
R3,Cost-reduction & sustainability (upside),146,pilot_on_target,0.15,0.4452,0.5731,1
R3,Cost-reduction & sustainability (upside),147,pilot_on_target,0.15,0.4396,0.3855,0
R3,Cost-reduction & sustainability (upside),148,pilot_on_target,0.15,0.4811,0.3989,0
R3,Cost-reduction & sustainability (upside),149,pilot_on_target,0.15,0.4651,0.394,0
R3,Cost-reduction & sustainability (upside),150,pilot_on_target,0.15,0.4741,0.5763,1
R3,Cost-reduction & sustainability (upside),151,pilot_on_target,0.15,0.4478,0.388,0
R3,Cost-reduction & sustainability (upside),152,pilot_on_target,0.15,0.4523,0.3646,0
R3,Cost-reduction & sustainability (upside),153,pilot_on_target,0.15,0.4543,0.5741,1
R3,Cost-reduction & sustainability (upside),154,pilot_on_target,0.15,0.4756,0.3905,0
R3,Cost-reduction & sustainability (upside),155,pilot_on_target,0.15,0.4763,0.5916,1
R3,Cost-reduction & sustainability (upside),156,pilot_on_target,0.15,0.4424,0.4053,0
